syntax-test-p,negative-syntax-test-p,query-evaluation-test-p,type,suite,collection,name,failedp,implementedp,parsing-succeeded-p,translation-succeeded-p,initialization-succeeded-p,rule-type,different-semantics-p,running-succeeded-p,comparing-succeeded-p
True,False,True,UpdateEvaluationTest,data-sparql11,move,move01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,move,move02,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,move,move03,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,move,move04,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,move,move06,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,move,move07,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,negation,subset-by-exclusion-nex-1,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,negation,subset-by-exclusion-minus-1,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,negation,temporal-proximity-by-exclusion-nex-1,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,negation,temporal-proximity-by-exclusion-minus-1,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,negation,subset-01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,negation,subset-02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,negation,set-equals-1,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,negation,subset-03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,negation,exists-01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,negation,exists-02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,negation,full-minuend,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,negation,partial-minuend,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,project-expression,projexp01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,project-expression,projexp02,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,project-expression,projexp03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,project-expression,projexp04,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,project-expression,projexp05,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,project-expression,projexp06,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,project-expression,projexp07,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp02,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp04,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp05,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp06,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp07,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp08,False,True,True,True,True,ASK,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp09,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp10,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp11,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp12,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp13,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp14,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp15,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp16,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp20,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp21,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp22,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp23,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp24,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp25,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp26,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp27,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp28a,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp29,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp30,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp31,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp32,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp33,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp34,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp35,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp36,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp37,True,True,True,False,False,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_post_form,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_dataset_default_graphs_get,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_dataset_default_graphs_post,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_dataset_named_graphs_post,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_dataset_named_graphs_get,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_dataset_full,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_multiple_dataset,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_get,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_content_type_select,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_content_type_ask,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_content_type_describe,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_content_type_construct,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_dataset_default_graph,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_dataset_default_graphs,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_dataset_named_graphs,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_dataset_full,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_post_form,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_post_direct,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_base_uri,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_post_direct,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_query_method,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_multiple_queries,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_query_wrong_media_type,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_query_missing_form_type,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_query_missing_direct_type,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_query_non_utf8,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_query_syntax,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_update_get,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_multiple_updates,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_update_wrong_media_type,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_update_missing_form_type,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_update_non_utf8,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_update_syntax,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_update_dataset_conflict,True,False,,,,,False,,
False,False,False,ServiceDescriptionTest,data-sparql11,service-description,returns-rdf,True,False,,,,,False,,
False,False,False,ServiceDescriptionTest,data-sparql11,service-description,has-endpoint-triple,True,False,,,,,False,,
False,False,False,ServiceDescriptionTest,data-sparql11,service-description,conforms-to-schema,True,False,,,,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,service,service1,False,True,True,True,True,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,service,service2,True,True,True,True,False,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,service,service3,True,True,True,True,False,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,service,service4a,False,True,True,True,True,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,service,service5,False,True,True,True,True,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,service,service6,True,True,True,True,False,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,service,service7,False,True,True,True,True,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery04,False,True,True,True,True,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery05,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery06,False,True,True,True,True,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery07,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery08,False,True,True,True,True,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery09,False,True,True,True,True,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery10,False,True,True,True,True,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery11,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery12,False,True,True,True,True,CONSTRUCT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery13,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery14,True,True,True,True,True,CONSTRUCT,False,True,False
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-fed,test_1,True,True,True,True,False,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-fed,test_2,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-fed,test_3,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_1,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_2,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_3,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_4,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_5,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_6,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_7,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_8,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_9,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_10,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_11,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_12,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_13,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_14,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_15,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_16,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_17,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_18,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_19,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_20,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_21,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_22,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_23,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_24,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_25,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_26,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_27,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_28,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_29,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_30,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_31,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_32,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_33,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_34,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_35a,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_36a,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_38a,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_40,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_41,False,True,True,True,True,CONSTRUCT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_42,False,True,True,True,True,CONSTRUCT,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_43,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_44,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_45,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_46,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_47,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_48,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_49,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_50,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_51,False,True,False,False,False,,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_52,True,True,False,False,False,,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_53,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_54,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_55,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_56,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_57,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_58,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_59,False,True,True,True,True,SELECT,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_60,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_61a,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_62a,False,True,False,False,False,,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_63,True,True,True,False,False,,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_64,False,True,True,True,True,SELECT,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_65,True,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_66,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pn_01,False,True,True,True,True,ASK,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pn_02,False,True,True,True,True,ASK,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pn_03,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pn_04,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pn_05,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pn_06,True,True,False,False,False,,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pn_07,True,True,False,False,False,,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pn_08,False,True,True,True,True,SELECT,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pn_09,False,True,True,True,True,SELECT,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_01,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_02,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_03,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_04,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_05,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_06,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_07,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_08,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_09,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_10,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_11,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_12,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_13,False,True,False,False,False,,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pp_coll,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_1,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_2,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_3,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_4,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_5,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_6,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_7,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_8,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_9,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_10,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_11,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_12,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_13,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_14,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_15,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_16,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_17,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_18,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_19,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_20,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_21,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_22,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_23,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_24,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_25,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_26,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_27,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_28,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_29,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_30,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_31,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_32,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_33,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_34,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_35,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_36,False,True,True,True,True,MODIFY,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_37,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_38,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_39,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_40,True,True,True,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_41,False,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_42,False,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_43,False,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_44,False,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_45,False,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_46,False,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_47,False,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_48,False,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_49,False,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_50,False,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_51,False,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_52,False,True,False,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_53,False,True,True,True,True,MODIFY,False,,
